,year,STATEFP,COUNTYFP,weighted,Name,MedianHouseValue
322,2012,8,65,1.117132867132867,"Lake County, Colorado",163800.0
323,2012,8,65,1.117132867132867,"Lake County, Colorado",163800.0
324,2012,8,67,1.0546378653113089,"La Plata County, Colorado",336800.0
325,2012,8,67,1.0546378653113089,"La Plata County, Colorado",336800.0
326,2012,8,69,1.2120258084577114,"Larimer County, Colorado",245200.0
327,2012,8,69,1.2120258084577114,"Larimer County, Colorado",245200.0
328,2012,8,71,1.1148459383753502,"Las Animas County, Colorado",143200.0
329,2012,8,71,1.1148459383753502,"Las Animas County, Colorado",143200.0
330,2012,8,73,1.1787878787878787,"Lincoln County, Colorado",105700.0
331,2012,8,73,1.1787878787878787,"Lincoln County, Colorado",105700.0
332,2012,8,75,1.1786821705426356,"Logan County, Colorado",121200.0
333,2012,8,75,1.1786821705426356,"Logan County, Colorado",121200.0
334,2012,8,77,1.0800203873598369,"Mesa County, Colorado",216600.0
335,2012,8,77,1.0800203873598369,"Mesa County, Colorado",216600.0
336,2012,8,79,1.197674418604651,"Mineral County, Colorado",273600.0
337,2012,8,79,1.197674418604651,"Mineral County, Colorado",273600.0
338,2012,8,81,1.185275080906149,"Moffat County, Colorado",184800.0
339,2012,8,81,1.185275080906149,"Moffat County, Colorado",184800.0
340,2012,8,83,1.0357941834451903,"Montezuma County, Colorado",187900.0
341,2012,8,83,1.0357941834451903,"Montezuma County, Colorado",187900.0
342,2012,8,85,1.1070601851851851,"Montrose County, Colorado",200900.0
343,2012,8,85,1.1070601851851851,"Montrose County, Colorado",200900.0
344,2012,8,87,1.1757854821235103,"Morgan County, Colorado",138900.0
345,2012,8,87,1.1757854821235103,"Morgan County, Colorado",138900.0
346,2012,8,89,1.1286701208981003,"Otero County, Colorado",90900.0
347,2012,8,89,1.1286701208981003,"Otero County, Colorado",90900.0
348,2012,8,91,1.1041666666666667,"Ouray County, Colorado",400300.0
349,2012,8,91,1.1041666666666667,"Ouray County, Colorado",400300.0
350,2012,8,93,1.110878661087866,"Park County, Colorado",249600.0
351,2012,8,93,1.110878661087866,"Park County, Colorado",249600.0
352,2012,8,95,1.162027833001988,"Phillips County, Colorado",126900.0
353,2012,8,95,1.162027833001988,"Phillips County, Colorado",126900.0
354,2012,8,97,1.1289537712895377,"Pitkin County, Colorado",618900.0
355,2012,8,97,1.1289537712895377,"Pitkin County, Colorado",618900.0
356,2012,8,99,1.1403596403596403,"Prowers County, Colorado",83900.0
357,2012,8,99,1.1403596403596403,"Prowers County, Colorado",83900.0
358,2012,8,101,1.1667690889537563,"Pueblo County, Colorado",140500.0
359,2012,8,101,1.1667690889537563,"Pueblo County, Colorado",140500.0
360,2012,8,103,1.151567944250871,"Rio Blanco County, Colorado",212000.0
361,2012,8,103,1.151567944250871,"Rio Blanco County, Colorado",212000.0
362,2012,8,105,1.17359413202934,"Rio Grande County, Colorado",136500.0
363,2012,8,105,1.17359413202934,"Rio Grande County, Colorado",136500.0
364,2012,8,107,1.1740196078431373,"Routt County, Colorado",407700.0
365,2012,8,107,1.1740196078431373,"Routt County, Colorado",407700.0
366,2012,8,109,1.1549019607843136,"Saguache County, Colorado",131300.0
367,2012,8,109,1.1549019607843136,"Saguache County, Colorado",131300.0
368,2012,8,111,1.0681818181818181,"San Juan County, Colorado",244400.0
369,2012,8,111,1.0681818181818181,"San Juan County, Colorado",244400.0
370,2012,8,113,1.1022727272727273,"San Miguel County, Colorado",489800.0
371,2012,8,113,1.1022727272727273,"San Miguel County, Colorado",489800.0
372,2012,8,115,1.1758893280632412,"Sedgwick County, Colorado",83200.0
373,2012,8,115,1.1758893280632412,"Sedgwick County, Colorado",83200.0
374,2012,8,117,1.1144508670520232,"Summit County, Colorado",460500.0
375,2012,8,117,1.1144508670520232,"Summit County, Colorado",460500.0
376,2012,8,119,1.139402560455192,"Teller County, Colorado",230400.0
377,2012,8,119,1.139402560455192,"Teller County, Colorado",230400.0
378,2012,8,121,1.1775456919060052,"Washington County, Colorado",112900.0
379,2012,8,121,1.1775456919060052,"Washington County, Colorado",112900.0
380,2012,8,123,1.1808277913895695,"Weld County, Colorado",192100.0
381,2012,8,123,1.1808277913895695,"Weld County, Colorado",192100.0
382,2012,8,125,1.1531713900134952,"Yuma County, Colorado",123200.0
383,2012,8,125,1.1531713900134952,"Yuma County, Colorado",123200.0
384,2013,8,1,1.0718298997466122,"Adams County, Colorado",186600.0
385,2013,8,1,1.0718298997466122,"Adams County, Colorado",186600.0
386,2013,8,3,1.1958128078817734,"Alamosa County, Colorado",137300.0
387,2013,8,3,1.1958128078817734,"Alamosa County, Colorado",137300.0
388,2013,8,5,1.068568900685689,"Arapahoe County, Colorado",230700.0
389,2013,8,5,1.068568900685689,"Arapahoe County, Colorado",230700.0
390,2013,8,7,1.2181372549019607,"Archuleta County, Colorado",279700.0
391,2013,8,7,1.2181372549019607,"Archuleta County, Colorado",279700.0
392,2013,8,9,1.0880681818181819,"Baca County, Colorado",73500.0
393,2013,8,9,1.0880681818181819,"Baca County, Colorado",73500.0
394,2013,8,11,1.1232876712328768,"Bent County, Colorado",75500.0
395,2013,8,11,1.1232876712328768,"Bent County, Colorado",75500.0
396,2013,8,13,1.0711746522411127,"Boulder County, Colorado",350900.0
397,2013,8,13,1.0711746522411127,"Boulder County, Colorado",350900.0
398,2013,8,14,1.0736775818639799,"Broomfield County, Colorado",275900.0
399,2013,8,14,1.0736775818639799,"Broomfield County, Colorado",275900.0
400,2013,8,15,1.1430517711171662,"Chaffee County, Colorado",262300.0
401,2013,8,15,1.1430517711171662,"Chaffee County, Colorado",262300.0
402,2013,8,17,1.1258992805755397,"Cheyenne County, Colorado",81700.0
403,2013,8,17,1.1258992805755397,"Cheyenne County, Colorado",81700.0
404,2013,8,19,1.08,"Clear Creek County, Colorado",268500.0
405,2013,8,19,1.08,"Clear Creek County, Colorado",268500.0
406,2013,8,21,1.1342281879194631,"Conejos County, Colorado",109700.0
407,2013,8,21,1.1342281879194631,"Conejos County, Colorado",109700.0
408,2013,8,23,1.1055045871559632,"Costilla County, Colorado",93800.0
409,2013,8,23,1.1055045871559632,"Costilla County, Colorado",93800.0
410,2013,8,25,1.1705882352941177,"Crowley County, Colorado",78800.0
411,2013,8,25,1.1705882352941177,"Crowley County, Colorado",78800.0
412,2013,8,27,1.1590909090909092,"Custer County, Colorado",216200.0
413,2013,8,27,1.1590909090909092,"Custer County, Colorado",216200.0
414,2013,8,29,1.1337209302325582,"Delta County, Colorado",191200.0
415,2013,8,29,1.1337209302325582,"Delta County, Colorado",191200.0
416,2013,8,31,1.0617012036232782,"Denver County, Colorado",249100.0
417,2013,8,31,1.0617012036232782,"Denver County, Colorado",249100.0
418,2013,8,33,1.1481481481481481,"Dolores County, Colorado",121800.0
419,2013,8,33,1.1481481481481481,"Dolores County, Colorado",121800.0
420,2013,8,35,1.0781187324508623,"Douglas County, Colorado",335600.0
421,2013,8,35,1.0781187324508623,"Douglas County, Colorado",335600.0
422,2013,8,37,1.1187607573149743,"Eagle County, Colorado",453300.0
423,2013,8,37,1.1187607573149743,"Eagle County, Colorado",453300.0
424,2013,8,39,1.0928196147110332,"Elbert County, Colorado",333600.0
425,2013,8,39,1.0928196147110332,"Elbert County, Colorado",333600.0
426,2013,8,41,1.1617151994613701,"El Paso County, Colorado",213500.0
427,2013,8,41,1.1617151994613701,"El Paso County, Colorado",213500.0
428,2013,8,43,1.227408142999007,"Fremont County, Colorado",159500.0
429,2013,8,43,1.227408142999007,"Fremont County, Colorado",159500.0
430,2013,8,45,1.108910891089109,"Garfield County, Colorado",302700.0
431,2013,8,45,1.108910891089109,"Garfield County, Colorado",302700.0
432,2013,8,47,1.0897435897435896,"Gilpin County, Colorado",281700.0
433,2013,8,47,1.0897435897435896,"Gilpin County, Colorado",281700.0
434,2013,8,49,1.0991735537190082,"Grand County, Colorado",282000.0
435,2013,8,49,1.0991735537190082,"Grand County, Colorado",282000.0
436,2013,8,51,1.10167714884696,"Gunnison County, Colorado",329500.0
437,2013,8,51,1.10167714884696,"Gunnison County, Colorado",329500.0
438,2013,8,53,1.1136363636363635,"Hinsdale County, Colorado",261700.0
439,2013,8,53,1.1136363636363635,"Hinsdale County, Colorado",261700.0
440,2013,8,55,1.1529126213592233,"Huerfano County, Colorado",152400.0
441,2013,8,55,1.1529126213592233,"Huerfano County, Colorado",152400.0
442,2013,8,57,1.141304347826087,"Jackson County, Colorado",123200.0
443,2013,8,57,1.141304347826087,"Jackson County, Colorado",123200.0
444,2013,8,59,1.0716444020356235,"Jefferson County, Colorado",262400.0
445,2013,8,59,1.0716444020356235,"Jefferson County, Colorado",262400.0
446,2013,8,61,1.1157894736842104,"Kiowa County, Colorado",79400.0
447,2013,8,61,1.1157894736842104,"Kiowa County, Colorado",79400.0
448,2013,8,63,1.1481958762886597,"Kit Carson County, Colorado",121600.0
449,2013,8,63,1.1481958762886597,"Kit Carson County, Colorado",121600.0
450,2013,8,65,1.095808383233533,"Lake County, Colorado",164400.0
451,2013,8,65,1.095808383233533,"Lake County, Colorado",164400.0
452,2013,8,67,1.1645220588235294,"La Plata County, Colorado",339400.0
453,2013,8,67,1.1645220588235294,"La Plata County, Colorado",339400.0
454,2013,8,69,1.099298519095869,"Larimer County, Colorado",247100.0
455,2013,8,69,1.099298519095869,"Larimer County, Colorado",247100.0
456,2013,8,71,1.0773584905660378,"Las Animas County, Colorado",151500.0
457,2013,8,71,1.0773584905660378,"Las Animas County, Colorado",151500.0
458,2013,8,73,1.12987012987013,"Lincoln County, Colorado",115000.0
459,2013,8,73,1.12987012987013,"Lincoln County, Colorado",115000.0
460,2013,8,75,1.1124078624078624,"Logan County, Colorado",119800.0
461,2013,8,75,1.1124078624078624,"Logan County, Colorado",119800.0
462,2013,8,77,1.1664406779661016,"Mesa County, Colorado",210100.0
463,2013,8,77,1.1664406779661016,"Mesa County, Colorado",210100.0
464,2013,8,79,1.2833333333333334,"Mineral County, Colorado",275000.0
465,2013,8,79,1.2833333333333334,"Mineral County, Colorado",275000.0
466,2013,8,81,1.0821727019498608,"Moffat County, Colorado",176500.0
467,2013,8,81,1.0821727019498608,"Moffat County, Colorado",176500.0
468,2013,8,83,1.1375,"Montezuma County, Colorado",189400.0
469,2013,8,83,1.1375,"Montezuma County, Colorado",189400.0
470,2013,8,85,1.0890522875816993,"Montrose County, Colorado",193700.0
471,2013,8,85,1.0890522875816993,"Montrose County, Colorado",193700.0
472,2013,8,87,1.1116883116883116,"Morgan County, Colorado",137000.0
473,2013,8,87,1.1116883116883116,"Morgan County, Colorado",137000.0
474,2013,8,89,1.142601431980907,"Otero County, Colorado",91800.0
475,2013,8,89,1.142601431980907,"Otero County, Colorado",91800.0
476,2013,8,91,1.072289156626506,"Ouray County, Colorado",383900.0
477,2013,8,91,1.072289156626506,"Ouray County, Colorado",383900.0
478,2013,8,93,1.1123778501628665,"Park County, Colorado",247300.0
479,2013,8,93,1.1123778501628665,"Park County, Colorado",247300.0
480,2013,8,95,1.1353503184713376,"Phillips County, Colorado",132700.0
481,2013,8,95,1.1353503184713376,"Phillips County, Colorado",132700.0
482,2013,8,97,1.1164658634538152,"Pitkin County, Colorado",611200.0
483,2013,8,97,1.1164658634538152,"Pitkin County, Colorado",611200.0
484,2013,8,99,1.0911808669656202,"Prowers County, Colorado",86100.0
485,2013,8,99,1.0911808669656202,"Prowers County, Colorado",86100.0
486,2013,8,101,1.201716271996524,"Pueblo County, Colorado",138700.0
487,2013,8,101,1.201716271996524,"Pueblo County, Colorado",138700.0
488,2013,8,103,1.0833333333333333,"Rio Blanco County, Colorado",200400.0
489,2013,8,103,1.0833333333333333,"Rio Blanco County, Colorado",200400.0
490,2013,8,105,1.2551724137931035,"Rio Grande County, Colorado",129500.0
491,2013,8,105,1.2551724137931035,"Rio Grande County, Colorado",129500.0
492,2013,8,107,1.0827740492170022,"Routt County, Colorado",390100.0
493,2013,8,107,1.0827740492170022,"Routt County, Colorado",390100.0
494,2013,8,109,1.229050279329609,"Saguache County, Colorado",135400.0
495,2013,8,109,1.229050279329609,"Saguache County, Colorado",135400.0
496,2013,8,111,1.0789473684210527,"San Juan County, Colorado",242300.0
497,2013,8,111,1.0789473684210527,"San Juan County, Colorado",242300.0
498,2013,8,113,1.0643564356435644,"San Miguel County, Colorado",448000.0
499,2013,8,113,1.0643564356435644,"San Miguel County, Colorado",448000.0
500,2013,8,115,1.1196319018404908,"Sedgwick County, Colorado",81400.0
501,2013,8,115,1.1196319018404908,"Sedgwick County, Colorado",81400.0
502,2013,8,117,1.11010101010101,"Summit County, Colorado",460000.0
503,2013,8,117,1.11010101010101,"Summit County, Colorado",460000.0
504,2013,8,119,1.134065934065934,"Teller County, Colorado",226900.0
505,2013,8,119,1.134065934065934,"Teller County, Colorado",226900.0
506,2013,8,121,1.1108949416342413,"Washington County, Colorado",110500.0
507,2013,8,121,1.1108949416342413,"Washington County, Colorado",110500.0
508,2013,8,123,1.083805476864967,"Weld County, Colorado",191500.0
509,2013,8,123,1.083805476864967,"Weld County, Colorado",191500.0
510,2013,8,125,1.148590021691974,"Yuma County, Colorado",136600.0
511,2013,8,125,1.148590021691974,"Yuma County, Colorado",136600.0
512,2014,8,1,1.0664459683140222,"Adams County, Colorado",189400.0
513,2014,8,1,1.0664459683140222,"Adams County, Colorado",189400.0
514,2014,8,3,1.0604395604395604,"Alamosa County, Colorado",142100.0
515,2014,8,3,1.0604395604395604,"Alamosa County, Colorado",142100.0
516,2014,8,5,1.0803154675680027,"Arapahoe County, Colorado",235600.0
517,2014,8,5,1.0803154675680027,"Arapahoe County, Colorado",235600.0
518,2014,8,7,1.0232558139534884,"Archuleta County, Colorado",264300.0
519,2014,8,7,1.0232558139534884,"Archuleta County, Colorado",264300.0
520,2014,8,9,1.0263157894736843,"Baca County, Colorado",71500.0
521,2014,8,9,1.0263157894736843,"Baca County, Colorado",71500.0
522,2014,8,11,1.0,"Bent County, Colorado",69800.0
523,2014,8,11,1.0,"Bent County, Colorado",69800.0
524,2014,8,13,1.0586227367171268,"Boulder County, Colorado",358000.0
525,2014,8,13,1.0586227367171268,"Boulder County, Colorado",358000.0
526,2014,8,14,1.0588235294117647,"Broomfield County, Colorado",284100.0
527,2014,8,14,1.0588235294117647,"Broomfield County, Colorado",284100.0
528,2014,8,15,1.0,"Chaffee County, Colorado",265700.0
529,2014,8,15,1.0,"Chaffee County, Colorado",265700.0
530,2014,8,17,1.0416666666666667,"Cheyenne County, Colorado",84200.0
531,2014,8,17,1.0416666666666667,"Cheyenne County, Colorado",84200.0
532,2014,8,19,1.0555555555555556,"Clear Creek County, Colorado",273400.0
533,2014,8,19,1.0555555555555556,"Clear Creek County, Colorado",273400.0
534,2014,8,21,1.0694444444444444,"Conejos County, Colorado",111000.0
535,2014,8,21,1.0694444444444444,"Conejos County, Colorado",111000.0
536,2014,8,23,1.0,"Costilla County, Colorado",101200.0
537,2014,8,23,1.0,"Costilla County, Colorado",101200.0
538,2014,8,25,1.0,"Crowley County, Colorado",73700.0
539,2014,8,25,1.0,"Crowley County, Colorado",73700.0
540,2014,8,27,1.0,"Custer County, Colorado",215400.0
541,2014,8,27,1.0,"Custer County, Colorado",215400.0
542,2014,8,29,1.0,"Delta County, Colorado",190500.0
543,2014,8,29,1.0,"Delta County, Colorado",190500.0
544,2014,8,31,1.0661971830985915,"Denver County, Colorado",257500.0
545,2014,8,31,1.0661971830985915,"Denver County, Colorado",257500.0
546,2014,8,33,1.0,"Dolores County, Colorado",117400.0
547,2014,8,33,1.0,"Dolores County, Colorado",117400.0
548,2014,8,35,1.083062645011601,"Douglas County, Colorado",340300.0
549,2014,8,35,1.083062645011601,"Douglas County, Colorado",340300.0
550,2014,8,37,1.0,"Eagle County, Colorado",435600.0
551,2014,8,37,1.0,"Eagle County, Colorado",435600.0
552,2014,8,39,1.1,"Elbert County, Colorado",327300.0
553,2014,8,39,1.1,"Elbert County, Colorado",327300.0
554,2014,8,41,1.028653579218719,"El Paso County, Colorado",214300.0
555,2014,8,41,1.028653579218719,"El Paso County, Colorado",214300.0
556,2014,8,43,1.0,"Fremont County, Colorado",157400.0
557,2014,8,43,1.0,"Fremont County, Colorado",157400.0
558,2014,8,45,1.0,"Garfield County, Colorado",290600.0
559,2014,8,45,1.0,"Garfield County, Colorado",290600.0
560,2014,8,47,1.0480769230769231,"Gilpin County, Colorado",260000.0
561,2014,8,47,1.0480769230769231,"Gilpin County, Colorado",260000.0
562,2014,8,49,1.0333333333333334,"Grand County, Colorado",292700.0
563,2014,8,49,1.0333333333333334,"Grand County, Colorado",292700.0
564,2014,8,51,1.0,"Gunnison County, Colorado",325800.0
565,2014,8,51,1.0,"Gunnison County, Colorado",325800.0
566,2014,8,53,1.0,"Hinsdale County, Colorado",264800.0
567,2014,8,53,1.0,"Hinsdale County, Colorado",264800.0
568,2014,8,55,1.007936507936508,"Huerfano County, Colorado",154700.0
569,2014,8,55,1.007936507936508,"Huerfano County, Colorado",154700.0
570,2014,8,57,1.0434782608695652,"Jackson County, Colorado",124800.0
571,2014,8,57,1.0434782608695652,"Jackson County, Colorado",124800.0
572,2014,8,59,1.0671910848902,"Jefferson County, Colorado",267200.0
573,2014,8,59,1.0671910848902,"Jefferson County, Colorado",267200.0
574,2014,8,61,1.04,"Kiowa County, Colorado",76400.0
575,2014,8,61,1.04,"Kiowa County, Colorado",76400.0
576,2014,8,63,1.0560747663551402,"Kit Carson County, Colorado",121600.0
577,2014,8,63,1.0560747663551402,"Kit Carson County, Colorado",121600.0
578,2014,8,65,1.0,"Lake County, Colorado",168800.0
579,2014,8,65,1.0,"Lake County, Colorado",168800.0
580,2014,8,67,1.0,"La Plata County, Colorado",333100.0
581,2014,8,67,1.0,"La Plata County, Colorado",333100.0
582,2014,8,69,1.0520134228187918,"Larimer County, Colorado",251600.0
583,2014,8,69,1.0520134228187918,"Larimer County, Colorado",251600.0
584,2014,8,71,1.0,"Las Animas County, Colorado",151200.0
585,2014,8,71,1.0,"Las Animas County, Colorado",151200.0
586,2014,8,73,1.0794392523364487,"Lincoln County, Colorado",124300.0
587,2014,8,73,1.0794392523364487,"Lincoln County, Colorado",124300.0
588,2014,8,75,1.0963855421686748,"Logan County, Colorado",122300.0
589,2014,8,75,1.0963855421686748,"Logan County, Colorado",122300.0
590,2014,8,77,1.0,"Mesa County, Colorado",203200.0
591,2014,8,77,1.0,"Mesa County, Colorado",203200.0
592,2014,8,79,1.0,"Mineral County, Colorado",280200.0
593,2014,8,79,1.0,"Mineral County, Colorado",280200.0
594,2014,8,81,1.0559701492537314,"Moffat County, Colorado",177700.0
595,2014,8,81,1.0559701492537314,"Moffat County, Colorado",177700.0
596,2014,8,83,1.0,"Montezuma County, Colorado",184300.0
597,2014,8,83,1.0,"Montezuma County, Colorado",184300.0
598,2014,8,85,1.0,"Montrose County, Colorado",194600.0
599,2014,8,85,1.0,"Montrose County, Colorado",194600.0
600,2014,8,87,1.0886524822695036,"Morgan County, Colorado",135000.0
601,2014,8,87,1.0886524822695036,"Morgan County, Colorado",135000.0
602,2014,8,89,1.0125348189415042,"Otero County, Colorado",93200.0
603,2014,8,89,1.0125348189415042,"Otero County, Colorado",93200.0
604,2014,8,91,1.0,"Ouray County, Colorado",389600.0
605,2014,8,91,1.0,"Ouray County, Colorado",389600.0
606,2014,8,93,1.048780487804878,"Park County, Colorado",244300.0
607,2014,8,93,1.048780487804878,"Park County, Colorado",244300.0
608,2014,8,95,1.1022727272727273,"Phillips County, Colorado",132900.0
609,2014,8,95,1.1022727272727273,"Phillips County, Colorado",132900.0
610,2014,8,97,1.0,"Pitkin County, Colorado",570700.0
611,2014,8,97,1.0,"Pitkin County, Colorado",570700.0
612,2014,8,99,1.0017064846416381,"Prowers County, Colorado",86200.0
613,2014,8,99,1.0017064846416381,"Prowers County, Colorado",86200.0
614,2014,8,101,1.000638569604087,"Pueblo County, Colorado",137600.0
615,2014,8,101,1.000638569604087,"Pueblo County, Colorado",137600.0
616,2014,8,103,1.0416666666666667,"Rio Blanco County, Colorado",199800.0
617,2014,8,103,1.0416666666666667,"Rio Blanco County, Colorado",199800.0
618,2014,8,105,1.0,"Rio Grande County, Colorado",126300.0
619,2014,8,105,1.0,"Rio Grande County, Colorado",126300.0
620,2014,8,107,1.0166666666666666,"Routt County, Colorado",378100.0
621,2014,8,107,1.0166666666666666,"Routt County, Colorado",378100.0
622,2014,8,109,1.0,"Saguache County, Colorado",142200.0
623,2014,8,109,1.0,"Saguache County, Colorado",142200.0
624,2014,8,111,1.0,"San Juan County, Colorado",230300.0
625,2014,8,111,1.0,"San Juan County, Colorado",230300.0
626,2014,8,113,1.0,"San Miguel County, Colorado",511800.0
627,2014,8,113,1.0,"San Miguel County, Colorado",511800.0
628,2014,8,115,1.098901098901099,"Sedgwick County, Colorado",84500.0
629,2014,8,115,1.098901098901099,"Sedgwick County, Colorado",84500.0
630,2014,8,117,1.0,"Summit County, Colorado",461100.0
631,2014,8,117,1.0,"Summit County, Colorado",461100.0
632,2014,8,119,1.0251572327044025,"Teller County, Colorado",232300.0
633,2014,8,119,1.0251572327044025,"Teller County, Colorado",232300.0
634,2014,8,121,1.1050420168067228,"Washington County, Colorado",111500.0
635,2014,8,121,1.1050420168067228,"Washington County, Colorado",111500.0
636,2014,8,123,1.0708285052143685,"Weld County, Colorado",196100.0
637,2014,8,123,1.0708285052143685,"Weld County, Colorado",196100.0
638,2014,8,125,1.076271186440678,"Yuma County, Colorado",137200.0
639,2014,8,125,1.076271186440678,"Yuma County, Colorado",137200.0
640,2015,8,1,1.1850066175080356,"Adams County, Colorado",198800.0
641,2015,8,1,1.1850066175080356,"Adams County, Colorado",198800.0
642,2015,8,3,1.115979381443299,"Alamosa County, Colorado",144300.0
643,2015,8,3,1.115979381443299,"Alamosa County, Colorado",144300.0
644,2015,8,5,1.2137964104671872,"Arapahoe County, Colorado",247600.0
645,2015,8,5,1.2137964104671872,"Arapahoe County, Colorado",247600.0
646,2015,8,7,1.0826446280991735,"Archuleta County, Colorado",264200.0
